Artist,Title
Eripe,Połówka na dobicie
Eripe,Mógłbym
Eripe,Patologika
Eripe,Uliczny ślub
Eripe,Nigdy nie mów mi nic
Eripe,Ćpam powietrze
Eripe,Mic Check
Eripe,John Stockton
Eripe,Krzyk
Eripe,Wiesz jak jest
Eripe,Bez wczuty
Eripe,Rucham życie
Eripe,Diss na Wute Es
Eripe,Promuj Rap Zwrotka Konkursowa
Eripe,Życie To Nie Film (English Version)
Epis Dym KNF,Gen Hardcore’u ft. Bajorson
Epis Dym KNF,Punkt wyjścia
Epis Dym KNF,Daj sobie szansę
Epis Dym KNF,Waleczne serce
Epis Dym KNF,Okulary
Epis Dym KNF,Temat życie
Epis Dym KNF,Wolność
Epis Dym KNF,Po swojemu
Epis Dym KNF,NGU
Epis Dym KNF,Wybraniec
Epis Dym KNF,Daj sobie spokój
Epis Dym KNF,Czarny koń
Epis Dym KNF,Numer jeden
Epis Dym KNF,Atlas
Epis Dym KNF,I tak do skutku
Epis Dym KNF,Chcemy być
Epis Dym KNF,Chronos
Epis Dym KNF,Skazany na progres
Epis Dym KNF,Memento mori
Epis Dym KNF,Bloki
Epis Dym KNF,Gen hardcoru
Epis Dym KNF,Wahadło
Epis Dym KNF,W tym wszyskim
Epis Dym KNF,Kombo
Epis Dym KNF,Odpowiedzialni za przekaz
Epis Dym KNF,Retro
Epis Dym KNF,Emocje
Epis Dym KNF,Urwis
Epis Dym KNF,Mulan
Epis Dym KNF,Atom
Epis Dym KNF,Rydwan
Epis Dym KNF,Znamy to
Epis Dym KNF,Skrzydła chwały
Epis Dym KNF,To dopiero początek
Epis Dym KNF,Nadzieja
Epis Dym KNF,Ja i pies
Epis Dym KNF,To dla was
Epis Dym KNF,Promomix
Epis Dym KNF,Special
Epis Dym KNF,#hot16challenge2
Epis Dym KNF,Pozytywne wartości
Epis Dym KNF,Tempo 88
Epis Dym KNF,Memory
Epis Dym KNF,Z całych sił
Epis Dym KNF,Motywacyjnym ładuj
Epis Dym KNF,Jesteś legendą
Epis Dym KNF,WGW
Epis Dym KNF,Maximum
Epis Dym KNF,E.j.E.
Epis Dym KNF,Epic
Epis Dym KNF,KOROWÓD
Epis Dym KNF,Za głosem serca
Epis Dym KNF,Natural
Epis Dym KNF,Wsparcie
Epis Dym KNF,Ostatni moment
Epis Dym KNF,Moja krew
Filipek,Mówię o twej karierze (Bedoes diss)
Filipek,Nienawidzę urodzin
Filipek,Łakałakałaka (Bedoes diss)
Filipek,Nikt jak ja
Filipek,Dementor
Filipek,List pożegnalny
Filipek,Wall-E
Filipek,No make up
Filipek,Fantasmagorie
Filipek,Dworzec Kraków
Filipek,{Nie}dokończony kawałek
Filipek,Waszemu idolowi wpierdol spuściłem [Koldi diss]
Filipek,Szukaj mnie tam
Filipek,Polski freestyle ma się dobrze
Filipek,Wszystko albo nic - diss Tomb
Filipek,Klub 22
Filipek,Pętla
Filipek,Byłem nikim
Filipek,Skłamie Tylko Raz
Filipek,Idealista
Filipek,Too Late
Filipek,Pora dla buntowników
Filipek,Każdy grzesznik po mnie
Filipek,Polish Beauty
Filipek,Zdążyć przed Bogiem
Filipek,Atramentowe Noce
Filipek,Życie jest piękne
Filipek,Słodko-gorzkie łzy
Filipek,Twoim idolom wódki nie lałem
Filipek,Młody Bukowski
Filipek,Byłaś przy mnie
Filipek,Pokolenie XD
Filipek,Pierwiastek dumy
Filipek,Tak tutaj gram rap
Filipek,Odruchy Bezwarunkowe
Filipek,Endorfina
Filipek,Shot Me Down
Filipek,Przemierzyć świat
Filipek,A co jeżeli?
Filipek,Permanentnie
Filipek,Żyletki lubią zapach krwi
Filipek,Tułam się
Filipek,Anioł Stróż
Filipek,Nie kłam suko
Filipek,Harry Potter flow
Filipek,Stupid Love
Filipek,Wszystkie oczy na mnie
Filipek,"Hajs, Sex, Sny, Blask"
Filipek,Taki jestem prawilny
Filipek,Najgorszy z najlepszych
Filipek,Po każdym słońcu
Filipek,Będziemy karać każdego bożka
Filipek,Między prawdą a kłamstwem [Koldi diss]
Filipek,Gdzie jest mój dom?
Filipek,#TeamFilipek {Freestyle}
Filipek,Moja przyjaciólka depresja
Filipek,"Zawiść, zazdrość [diss Flint]"
Filipek,Check Formy 13
Filipek,"Wszystko, albo więcej"
Filipek,Chyba robię rap
Filipek,Unabomber
Filipek,#Hot16Challenge2
Filipek,I wtedy mógłbym umrzeć
Filipek,Sonet milicki
Filipek,Paroksyzm
Filipek,Miasto już nie śpi
Filipek,Księżniczki i smoki
Filipek,Kamorra
Filipek,Ain Eingarp
Filipek,Reinkarnacja
Filipek,Scenariusz na wieczór
Filipek,Jestem Artystą
Filipek,Kto na propsie?
Filipek,Persona Non Grata
Filipek,Baby don’t cry
Filipek,Puzzle dorosłości
Filipek,Ile jest wart upór
Filipek,Oda do Borysa
Filipek,Metonimia
Filipek,Pinokio 3 (DISS TOMB)
Filipek,Nie płacz Ewka
Filipek,Broń mnie Boże
Filipek,Wilki powstaną
Filipek,"Cześć, jestem Filip"
Filipek,Wrocław. Ulica Ruska
Filipek,Jaimie Lannister
Filipek,Złamane serce
Filipek,Masa skili obliczona
Filipek,Houdini
Filipek,Praca Rapera
Filipek,O tej godzinie
Filipek,List pożegnalny (Rok później)
Filipek,Efekt Wahadła
Filipek,Winterfell
Filipek,Krótki kawałek
Filipek,Starszy Bukowski
Filipek,Vae Victis
Filipek,"Po pierwsze, drugie i trzecie"
Filipek,Więzień ambicji
Filipek,Tutaj gdzie
Filipek,Wszystko Zostaje Na Kliszach
Filipek,Na sygnale
Filipek,Zanim zasnę
Filipek,Żyć aż do bólu
Filipek,Jebać fejm
Filipek,Moi kumple gonią kwit
Filipek,Masterwork
Filipek,Dopóki
Filipek,Follow the Money
Filipek,Chociaż tak nie chcę
Filipek,Ostatnia martwa strefa
Filipek,"I tak, i nie"
Filipek,#Hot16Challenge
Filipek,Oby nam się
Filipek,Wszystkie pociągi odjechały
Filipek,Klaustrofobia
Filipek,Każdy grzesznik po mnie (Dwa lata później)
Filipek,Showcase
Filipek,Que Lindo Es Sonar Despierto
Filipek,Podaruj dzieciom propsa [Koldi diss]
Filipek,Zabij mnie nim wejdę na szczyt
Filipek,Bez muzyki
Filipek,Dawaj Filip
Filipek,O krok przed każdym
Filipek,Rewolwer
Filipek,Save That Shit (Remix)
Filipek,Pora na coś więcej
Filipek,I może ojciec będzie ze mnie dumny
Filipek,Widziany oczami ślepych uliczek
Filipek,Handicap
Filipek,BATMAN
Filipek,Martwa Strefa 2
Filipek,Z betonowej płyty
Filipek,"Nie mów, że"
Filipek,Ostatni follow-up {diss Flint}
Filipek,Ambiwalentny dzieciak
Filipek,Włosy na tshircie
Filipek,Intro
Filipek,Efekt Synestezji
Filipek,Pierwszy w kolejce po wszystko
Filipek,Pokolenie wychowane na Tabaludze
Filipek,"Za mocny na mainstream, za dobry na podziemie"
Filipek,Ćma barowa
Filipek,"Piękni, młodzi i ambitni"
Filipek,Prosta matematyka
Filipek,Haud Ignota Loqur
Filipek,Toksykologia
Filipek,Oniryzm
Filipek,Poznasz nas po ksywie
Filipek,Żelki Haribo
Filipek,Martwa Strefa
Filipek,Intro (Beletrystyka)
Filipek,Still Aggressive
Filipek,Under czy mainstream
Filipek,Lucky Loser
Filipek,Faktotum
Filipek,Kawałek krótki
Filipek,Xany
Filipek,Bez muzyki (Remix)
Filipek,Łobuz
Filipek,Masterpiece jeszcze w ten rok
Filipek,TBA 1
Filipek,Bez muzyki (Remix II)
Fokus,Lubisz to
Fokus,V.I.P.
Fokus,Przetrwasz
Fokus,#Hot16Challenge 1&2
Fokus,Afterparty (Paluch diss)
Fokus,Prewersje
Fokus,Sny
Fokus,Definicja
Fokus,Wszystko będzie dobrze
Fokus,SMSy
Fokus,6ścian
Fokus,Czas
Fokus,Nie Da Się
Fokus,Magic Hour
Fokus,Cytryny
Fokus,Lament
Fokus,GPS
Fokus,Sekrety
Fokus,Desperados
Fokus,Czas II
Fokus,Super Saiyan
Fokus,Soundkillers
Fokus,Cikiciki
Fokus,Śmietan(k)a
Fokus,100 wersów
Fokus,Okruchy szczęścia
Fokus,Hadouken
Fokus,Spacer
Fokus,Kabina
Fokus,Już dawno nie
Fokus,Lista
Fokus,Wiesz’ak S
Fokus,Alter Ego
Fokus,Chthc
Fokus,Lajt
Fokus,Echo
Fokus,Stem tutaj
Fokus,F
Fokus,Magnes
Fokus,KTW LDN
Fokus,SMSy (Stahu remix)
Fokus,Powtarzam się
Fokus,Nierozłączny Kompan
Fonos,Miraż
Fonos,Lidokaina
Fonos,Sudoku
Fonos,Presja
Fonos,No to patrz
Fonos,Furia
Fonos,Mimo wszystko
Fonos,Rem
Fonos,Ambrozja
Fonos,M.E.M.O.R.Y
Fonos,Sodoma Gomora
Fonos,Proch i pył
Fonos,Wstań
Fonos,Komuś Zaufać
Fonos,Flakka
Fonos,Ile to już lat
Fonos,Wkurwienie wzrasta
Fonos,5 liter
Fonos,Żeby to raz
Fonos,Xanax REMIX
Fonos,Rozmowa z diabłem
Fonos,Nie poganiaj mnie
Fonos,Intro
Fonos,Twoje słowa twoja armia
Fonos,Outro
Kacper HTA x Fonos,Zbrodnia i Kara
Kacper HTA x Fonos,Mantra
Kacper HTA x Fonos,Tommy Gun
Kacper HTA x Fonos,Insomnia
Kacper HTA x Fonos,Gotham
Kacper HTA x Fonos,Heban
Kacper HTA x Fonos,Wild West
Kacper HTA x Fonos,Hulk
Kacper HTA x Fonos,Serum
Kacper HTA x Fonos,Guliwer
Gedz,Kosmita
Gedz,Bali
Gedz,Chcx Chcx (Bonus Track)
Gedz,Labirynt
Gedz,Chaos
Gedz,Gehenna (Bonus Track)
Gedz,247365
Gedz,Niebo Nie Jest Limitem
Gedz,Otchłań
Gedz,Efekt Dopplera
Gedz,Morfina
Gedz,Katharsis
Gedz,Przyjacielu Mój
Gedz,Fatamorgana
Gedz,Znvki
Gedz,Szafa Pełna Kicksów
Gedz,Onigiri
Gedz,Sensum
Gedz,K-Pax
Gedz,Akrofobia
Gedz,Freon
Gedz,DTM
Gedz,Ghostwriter
Gedz,Placebo
Gedz,Destruction Derby
Gedz,Równowaga
Gedz,MoMA
Gedz,S&C
Gedz,Droopy
Gedz,Czarny Kruk
Gedz,Dach
Gedz,Światowid
Gedz,Serwus
Gedz,Urwis (Bonus Track)
Gedz,Reset
Gedz,Znaki zapytania
Gedz,Red Bull
Gedz,C.G.W.D
Gedz,SPK
Gedz,OBC
Gedz,Nieśmiertelny (Christopher Lambert)
Gedz,Otis (Remix)
Gedz,Szerokie Wody
Gedz,#Hot16Challenge2
Gedz,Jestem Sam
Gedz,Gdzie Jest Siano 2
Gedz,Cole Bennett
Gedz,Matrix
Gedz,Mekka
Gedz,Ghostwriter (P.A.F.F. Remix)
Gedz,TJIMZ
Gedz,Belfer
Gedz,Molotov
Gedz,Inny Biegun
Gedz,Yin Yang
Gedz,Mekka V2 (Remix)
Gedz,Mgła
Gedz,Ghostwriter Remix
Gedz,Przepraszam
Gedz,Wenflon
Gedz,Cole Bennett (Remix)
Gedz,B.O.R.
Gedz,Nie byłem orłem z geografii
Gedz,C.G.W.D (Intro)
Gedz,Red Bull Remix
Gedz,Nowe bloki
Gedz,Mam dość #hot16challenge
Gedz,Zmrok
Gedz,Drugi strzał
Gedz,Satori
Gedz,Lekki wieje wiatr
Gedz,Karuzela
Gedz,Mówisz Mi Jak Mam Żyć
Gedz,Kosmita (SecretiveSuicide x LOAA Remix)
Gedz,Bezkonkurencyjny
Gedz,PROGRESS
Gedz,13.10.90'
Gedz,Spacer po chmurach
Gedz,Vis-à-vis
Gedz,Stamina
Gedz,Królowie Nocy
Gedz,Tamagotchi (Remix)
Gedz,Serce Bije W Rytm
Gedz,Gucci Gucci
Gedz,Smak
Gedz,Hipnoterapia
Gedz,Gdzie Jest Siano?
Gedz,Punkt Widzenia 2
Gedz,Droga
Gedz,Co słychać?
Gedz,Krzyż
Gedz,Życie kręci się jak Vestax
Gedz,"Nie Mów Mi, Że Jest Za Późno"
Gedz,Pandemia
Gedz,Mój Sos
Gedz,Kronos
Gedz,...
Gedz,Kosmita (PiNE Remix)
Gedz,Narkotyk
Gedz,Należę Do Tych
Gedz,Chodź Ze Mną
Gedz,Telepatia
Gedz,B.O.R. 2
Gedz,Progres
Gedz,Uśmiech Mona Lisy
Gedz,Jak Roluję (Gedz remix)
Gedz,Mekka Remix
Gedz,Lęki
Gedz,Brudna Północ
Gedz,Szafa Pełna Kicksów (Remix)
Gedz,Nie wiesz OCB
Gedz,Ruszyła maszyna
Gedz,Aviator
Gedz,Leci Nowy Darek
Gedz,Bali remix
Gedz,Chorągiewki na wietrze
Gedz,Kosmita (EnZu Remix)
Gedz,Mówisz mi jak mam żyć (RNP)
Gedz,Papa
Gedz,Hoodie (Snippet)
Gedz,Freon (Remix)
Gedz,404
Gedz,Chce (Remix)
Gedz,Nie od wczoraj
Gedz,Kamikaze
Gedz,Panamera
Gedz,WBD
Gedz,Takamagahara
Gedz,Pyk 3 (Zbylu Remix)
Gedz,Mówisz mi jak mam żyć (RNP Salvar Remix)
Gedz,Tryb Samolotowy
Gedz,Znaki wodne
Gedz,Złoto
Gedz,SL 500
Gedz,Stork
Gedz,OCB
Gedz,Zasięg
Gedz,Wzrok
Gedz,Error 404
Gedz,TBA 3 (Bonus Track)
Gedz,TBA (Bonus Track)
Gedz,TBA 2 (Bonus Track)
Guzior,Ninja
Guzior,WIFI
Guzior,Płuca zlepione topami
Guzior,MikMik
Guzior,Tatuaże z henny
Guzior,Prawie północ
Guzior,Ōmori Ōmori
Guzior,Clint Eastwood
Guzior,Tajfun92
Guzior,SSJ2 (Same Kłopoty)
Guzior,Uppercut
Guzior,EEHE
Guzior,G.O.L.D
Guzior,W.SAMO.SERCE
Guzior,Stranger Things
Guzior,Dingy Alley
Guzior,Karnawał
Guzior,Po staremu
Guzior,Nie pytaj czy wniosę ten krzyż
Guzior,Jerry Springer
Guzior,Kevlar
Guzior,Spadnie deszcz
Guzior,Rise
Guzior,Piniata
Guzior,Yu-Gi-Oh
Guzior,#Hot16Challenge2
Guzior,Blackout
Guzior,Normalnie żyjąc
Guzior,Jebać vibe
Guzior,Mój krąg
Guzior,Mięta
Guzior,Growl
Guzior,Gambino
Guzior,Pelikany
Guzior,Sayōnara (Zioło diss)
Guzior,GHOUL
Guzior,Venice Beach
Guzior,YlloM
Guzior,Witch H.R.
Guzior,#Hot16Challenge
Guzior,Smartshop (Zioło diss)
Guzior,Sen na jawie
Guzior,Płuca zlepione topami (Remix)
Guzior,Gwiazdy
Guzior,RAPSY POMPUJ BILANS
Guzior,MikMik (Remix)
Guzior,Piniata - Remix
Guzior,Żyje dalej
Guzior,Gonie$
Guzior,Intro.ghoul
Guzior,TBA6
Guzior,TBA7
Guzior,TBA8
Guzior,TBA9
Guzior,TBA10
Guzior,PLEŚŃ
Guzior,F A L A
Guzior,TBA2
Guzior,TBA3
Guzior,TBA4
Guzior,TBA5
Taco Hemingway,6 zer
Taco Hemingway,POLSKIE TANGO
Taco Hemingway,Następna stacja
Taco Hemingway,Wszystko jedno
Taco Hemingway,Nostalgia
Taco Hemingway,Deszcz na betonie
Taco Hemingway,KABRIOLETY
Taco Hemingway,"Marsz, marsz"
Taco Hemingway,Mięso
Taco Hemingway,CZŁOWIEK Z DZIURĄ ZAMIAST KRTANI
Taco Hemingway,Marmur
Taco Hemingway,Szlugi i kalafiory
Taco Hemingway,Trójkąt
Taco Hemingway,WIATR
Taco Hemingway,Tlen
Taco Hemingway,A mówiłem ci
Taco Hemingway,Influenza
Taco Hemingway,Chodź
Taco Hemingway,Dele
Taco Hemingway,Café Belga
Taco Hemingway,ZTM
Taco Hemingway,W PIĄTKI LEŻĘ W WANNIE
Taco Hemingway,LECI NOWY FUTURE
Taco Hemingway,900729
Taco Hemingway,Wszystko na niby
Taco Hemingway,ANTYSMOGOWA MASKA W MOIM CARRY-ON BAGGAGE
Taco Hemingway,Żywot
Taco Hemingway,SANATORIUM
Taco Hemingway,ALERT RCB
Taco Hemingway,Karimata (Mute)
Taco Hemingway,Żyrandol
Taco Hemingway,Fiji
Taco Hemingway,Białkoholicy
Taco Hemingway,Awizo
Taco Hemingway,Grubo-chude psy
Taco Hemingway,2031
Taco Hemingway,SZCZERZE
Taco Hemingway,515
Taco Hemingway,Michael Essien Birthday Party
Taco Hemingway,Adieu
Taco Hemingway,4 AM in Girona
Taco Hemingway,Bakayoko
Taco Hemingway,Głupi byt
Taco Hemingway,Modigliani
Taco Hemingway,Mgła I (Siwe włosy)
Taco Hemingway,WOSK
Taco Hemingway,KOŁA
Taco Hemingway,Krwawa jesień
Taco Hemingway,+4822
Taco Hemingway,#hot16challenge2
Taco Hemingway,Reżyseria: Kubrick
Taco Hemingway,Tsunami blond
Taco Hemingway,WWA VHS
Taco Hemingway,Dwuzłotówki Dancing
Taco Hemingway,Świat jest WFem
Taco Hemingway,Europa
Taco Hemingway,Anja
Taco Hemingway,Saldo ’07
Taco Hemingway,Czarna kawa czeka
Taco Hemingway,Świecące Prostokąty
Taco Hemingway,"Mgła II (Mówisz, masz)"
Taco Hemingway,BXL
Taco Hemingway,TIJUANA
Taco Hemingway,Abonent jest czasowo niedostępny
Taco Hemingway,1990s Utopia
Taco Hemingway,WUJEK DOBRA RADA
Taco Hemingway,POL Smoke
Taco Hemingway,W.N.P.
Taco Hemingway,WYTRAWNE (Z NUTĄ DESPERACJI)
Taco Hemingway,"Panie, to Wyście!"
Taco Hemingway,(przerywnik)
Taco Hemingway,I.S.W.T
Taco Hemingway,Luxembourg
Taco Hemingway,Tunarzywo
Taco Hemingway,Pokédex
Taco Hemingway,Nie Mam Czasu
Taco Hemingway,Motorola
Taco Hemingway,WIELKI GATSBY Z BENZYNOWEJ STACJI
Taco Hemingway,35
Taco Hemingway,Łańcuch I: Kiosk
Taco Hemingway,Fuck Your List
Taco Hemingway,WWA Nie Berlin
Taco Hemingway,To by było na tyle
Taco Hemingway,ALGORYTM
Taco Hemingway,Toskania Outro
Taco Hemingway,Pieniądz i Terror
Taco Hemingway,Ściany mają uszy
Taco Hemingway,Grand Prix
Taco Hemingway,Ślepe sumy
Taco Hemingway,Na Paryskie Getto Pada Deszcz
Taco Hemingway,Od zera
Taco Hemingway,Witaj w Hotelu Marmur
Taco Hemingway,Italodisco
Taco Hemingway,Szczękościsk
Taco Hemingway,Deszcz na betonie (?) II
Taco Hemingway,Sztylet
Taco Hemingway,Pireneje
Taco Hemingway,Łańcuch II: Korek
Taco Hemingway,100 km/h
Taco Hemingway,Ortalion
Taco Hemingway,Łańcuch III: Korpo
Taco Hemingway,Big Pharma
Taco Hemingway,Sznycel [Jarmark Bonus Track]
Taco Hemingway,GBP Freestyle [Europa Bonus Track]
Taco Hemingway,Nie Ufam Sobie Sam
Taco Hemingway,Portier!
Taco Hemingway,Jak cień
Taco Hemingway,Listening To Arctic Monkeys
Taco Hemingway,Blueberries
Taco Hemingway,Halle Berry
Taco Hemingway,22
Taco Hemingway,Chewbacca
Taco Hemingway,TBA
Taco Hemingway,Normal Man / Pop Vulture
Taco Hemingway,Luck
Taco Hemingway,French Fries
Taco Hemingway,JARMARK
Taco Hemingway,OKRĄGŁY JAK STÓŁ
Taco Hemingway,Szlugi i Kalafiory (English Translation)
Taco Hemingway,"Marsz, marsz (English Translation)"
Taco Hemingway,Trójkąt (English Translation)
Taco Hemingway,ŁAŃCUCH (wszystkie części)
Taco Hemingway,TBA 1
Taco Hemingway,KIOSK
Taco Hemingway,Stormtrooper with Horns
Taco Hemingway,Dzienniki Pokładowe Europa
Hukos,Chłopcy idą na wojnę
Hukos,Dranie tak mają
Hukos,Niech kamienie przemówią
Hukos,Facet z 3 na przedzie
Hukos,2 kreski
Hukos,Panie Prezydencie...
Hukos,Odchodzić by powracać
Hukos,Gdzie jest sens?
Hukos,Ciemna strona Wenus
Hukos,Fakty i mity
Hukos,Daleko od domu
Hukos,Cały twój swag
Hukos,Jasna strona Marsa?
Hukos,Z nami nie byli
Hukos,Wojny małych ludzi
Hukos,Żyć jak Himilsbach i Maklak
Hukos,Bunt i kompromis
Hukos,"Na szczycie, na dnie"
Hukos,Wszystko płynie
Hukos,Obawa przed potem...
Hukos,Zła karma
Hukos,Bracia I Siostry
Hukos,Hymn przetrwania
Hukos,Miastokoloromania
Hukos,Ballada o Nas Samych
Hukos,Nasz 95
Hukos,Ludzie w chmurach
Hukos,Gdziekolwiek byś szedł
Hukos,Ponad tym
Hukos,Bomby w szowbiz
Hukos,Rewolucja nadeszła
Hukos,Detronizacja
Hukos,Nowa komedia
Hukos,Epitafium dla naszych marzeń
Hukos,To Idzie w Miasto
Hukos,Zdradzę Ci sekret
Hukos,Krótko i na temat
Hukos,Sople sekund
Hukos,Outro (Knajpa)
Hukos,Props
Hukos,Intro / Witam
Hukos,Intro (Upadli Mordercy)
Hukos,Intro
Hinol,Sobie Wbrew
Hinol,Kwestia podejścia
Hinol,Fac fidelis sis fidelis
Hinol,Oderwij się
Hinol,Potrzebujemy zmian
Hinol,Mej duszy dziecko
Hinol,Fatum
Hinol,Tabula rasa
Hinol,Pomocna Wita
Hinol,W drogę
Hinol,Gdzie Jest Mój Majk
Hinol,Wiatru powiew
Hinol,Nie Widzę Nas
Hinol,Hinol Polska Wersja - Tabula rasa feat. Dj Lem
Hinol,Intro
Intruz,Liryczny Zapierdol
Intruz,Lokalny chłopaczek
Intruz,Przystanek
Intruz,Ignorant
Intruz,Jak wagony
Intruz,Strzeżone osiedla
Intruz,Piszę jako pomocnik
Intruz,Błękit
Intruz,Jim Carrey
Intruz,Racja Dyskryminacja 2
Intruz,Z górki na wykopy
Intruz,Dante Ulic
Intruz,Białas
Intruz,#hot16challenge2
Intruz,Kopertowe dachy
Intruz,Ocean depresji
Intruz,Ufoludki
Intruz,4 Gringo
Intruz,Pierdolę Was
Intruz,Gangsta Styl
Intruz,Gówno Nie Rap
Joda,Polskie Miami
Joda,Oda do hastlerki
Joda,Wóda Na Betonie
Joda,LoL
Joda,Złote Naje
Joda,Pozory Mylą
Joda,Osiedlowa Lambada
Joda,Ja
Joda,Nie Ma Jutra
Joda,Dawaj do nocnego
Joda,Trapfon
Joda,Mamy To
Joda,Szybki dres
Joda,Tubylcy
Joda,Ogarniente
Joda,Bumbap
Joda,To Nie My
Joda,Zły Trip
Joda,Weź Odbij
Joda,Trotyl
Joda,Nie mamy nic
Joda,Forsa i Chłód
Joda,Autodistroj
Joda,Prawdziwy cud
Joda,Mrok na ulicach
Joda,Styl życia kamikadze
Joda,Klikbajt
Joda,Daj mi żyć
Joda,#Hot16Challenge2
Joda,Nowy Klasyk
Joda,CBD
Juras,Empatia
Juras,Światła Miasta
Juras,Dzieci gwiazd
Juras,Sprzedawcy farmazonów
Juras,List do Pana Boga 2
Juras,Ideały
Juras,Mam dość
Juras,Dwa oblicza WWA
Juras,Ja i mój Brat
Juras,Testament żołnierzy z AK
Juras,Czarna bila
Juras,Poza kadrem
Juras,Etap
Jongmen,Każdy Ćpa
Jongmen,#hot16challenge2
Jongmen,O.C.C.
Jongmen,La Vida Loca
Jongmen,Ponad Normę
Jongmen,Kastet
Jongmen,Ostrze noża
Jongmen,Shotgun 2 (Prawdziwy Rap)
Jongmen,Nie mam czasu
Jongmen,Gwiazdki
Jongmen,Wybuchowy Mix
Jongmen,Dżin
Jongmen,Nie zabronią
Jongmen,Nihil Novi
Jongmen,Shotgun
Jongmen,Texas Holdem
Jongmen,Pusta Butelka
Jongmen,Próżnia
Jongmen,Forest Gump
Jongmen,Chciałbyś dziś
Jongmen,Hejtoodporny
Jongmen,Sztuka walki
Jongmen,Dość
Jongmen,Linia Życia
Jongmen,Fenix
Jongmen,Niedoskonali
Jongmen,Możesz tu
Jongmen,Puszka Pandory
Jongmen,Dary Losu
Jongmen,Przychodzę
Jongmen,Zakazane imperium
Jongmen,La Vida Loca (RMX) [Bonus Track]
Jongmen,Na zakręcie
Jongmen,Jeśli Czujesz
Jongmen,Mój hardcore
Jongmen,Chciałbym
Jongmen,Znaki
Jongmen,Wracam
Jongmen,Nie
Jongmen,Chill
KaeN,Pet (Te-Tris Diss)
KaeN,Mów mi D.ave
KaeN,Alter Ego
KaeN,Edward Mordake
KaeN,Zbyt Wiele
KaeN,Kim jestem
KaeN,Kocioł
KaeN,Echo
KaeN,Namawia do złego
KaeN,Władca liter
KaeN,Salsa
KaeN,Wybór
KaeN,W moich butach
KaeN,Kartka z pamiętnika
KaeN,Obcy
KaeN,Nirwana
KaeN,West Coast
KaeN,Mimo Wszystko
KaeN,Dziwka
KaeN,Nie Rozumiem Fenomenu
KaeN,Historia Pewnej Miłości
KaeN,Perfekcja
KaeN,Bestia
KaeN,Puncher
KaeN,Tylko śmierć może mnie zatrzymać
KaeN,Ojcze Nasz
KaeN,Od kołyski aż po grób
KaeN,Fuck #
KaeN,Nie chcę
KaeN,Zdychaj
KaeN,Ballada O Dawidzie Starejki
KaeN,Flashback
KaeN,Miałaś Tu Być
KaeN,Rachunek sumienia
KaeN,John Wick
KaeN,Milczenie jest grzechem
KaeN,Booyaka
KaeN,Nie Wszystko Stracone
KaeN,Wenezuela
KaeN,Piętno Dilera
KaeN,Psychol
KaeN,Czas na zmiany
KaeN,Wyrwany ze snu
KaeN,Tato
KaeN,W moich butach 2
KaeN,Biały Śmieć
KaeN,Piątego 13-go
KaeN,Moja Królowa
KaeN,Strefa mroku
KaeN,Thanos
KaeN,Dom
KaeN,Nasza Wina
KaeN,Nie osądzaj
KaeN,Letarg
KaeN,Victoria
KaeN,List Do D
KaeN,Serum
KaeN,Dawaj z nami
KaeN,Tet-Shit
KaeN,"Czasem myślę, że..."
KaeN,Rocco
KaeN,Idź na całość
KaeN,K-toś n-ieobliczalny (porshe KaeN)
KaeN,Pitbull
KaeN,Ona
KaeN,Nie ma miejsca
KaeN,Produkt Uboczny
KaeN,O nic nie pytaj
KaeN,Granice
KaeN,Co Jest?
KaeN,Czarna wdowa
KaeN,Głębia
KaeN,Babel
KaeN,Zemsty Nadszedł Czas
KaeN,Kontrast
KaeN,Głowa do góry
KaeN,Złoty Strzał
KaeN,Typie
KaeN,Nie ma odwrotu
KaeN,Bajka
KaeN,Labirynt
KaeN,Piątek 13-go
KaeN,Masz swój rozum
KaeN,Każdy kolejny krok
KaeN,Kamień Syzyfa
KaeN,Margines
KaeN,Singiel
KaeN,Melancholia (2020)
KaeN,Szepty
KaeN,Żyj Albo Umieraj
KaeN,Setki Kilometrów
KaeN,Zew
KaeN,Zwyrodnialcy
KaeN,#hot16challenge2
KaeN,Muszę Iść
KaeN,Relikt
KaeN,Patrzą Na Ręce
KaeN,Oczy Szeroko Otwarte
KaeN,Huragan
KaeN,Nie Chciałem
KaeN,Spójrz W Lustro
KaeN,Krzyk
KaeN,Za Horyzontem
KaeN,Jak Cie Widzą Tak Cię Piszą
KaeN,Nie wszystek umrę
KaeN,Do Przodu
KaeN,Ding Dong
KaeN,Nie Do Widzenia
KaeN,Sztuka Ulicy
KaeN,Intro
KaeN,Rzeczywistość
KaeN,Mniejsza O Szczegóły
KaeN,Melancholia
KaeN,Moralny Upadek
KaeN,La La La
KaeN,Outro
KaeN,Gdzie jest raj
KaeN,Na własne życzenie
KaeN,Podaj Dalej
KaeN,Wojna
KaeN,Szacunek
KaeN,Nie Tak Miało Być
KaeN,Kolejny Krok
KaeN,Grzech Za Grzechem
KaeN,Daję Rap
KaeN,Chaos
KaeN,Domysły
KaeN,Styl Nad Stylem
KaeN,Nie Chcę (2009)
KaeN,Jak Cholera
KaeN,Głos pokolenia
KaeN,Cały Squad
KaeN,Dygest
Kaliber 44,Plus i minus (+ i -)
Kaliber 44,Film
Kaliber 44,Nieodwracalne zmiany
